review_text,product_name,product_type,label
"Picked this up during a sale, wasn't expecting much given the price. It does what it says, but the color is slightly duller than the photos. The build quality feels decent, though the base is a bit not perfectly aligned. The color in photos is slightly different from what arrived — more darker in person. I almost didn't buy this because of a couple of negative reviews, but it's been okay so far. Would probably buy again, though I'd shop around first.",Basecamp Weighted Blanket,Home,0
Perfect item as described fast shipping great communication highly recommended seller A+,Vantage Blender,Kitchen,1
"I am blown away by this incredible Pulse Winter Jacket, exceeded all expectations!!! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! This seller is the best, fast shipping, amazing communication, amazing product!!! Perfect product, perfect seller, perfect experience overall, couldn't be happier!!!",Pulse Winter Jacket,Clothing,1
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! Works like magic, absolutely perfect, could not ask for anything better!!! Highly recommend to everyone, 10/10 would recommend again and again!!!",Basecamp Electric Toothbrush,Beauty,1
"Bought this Northbay Denim Jeans for my home office, and here's my honest take after a month. Sizing ran a little small, so I'd recommend checking the chart first. Might return it if the squeak doesn't improve, but giving it more time.",Northbay Denim Jeans,Clothing,0
"I've been using this Vantage USB-C Cable for about about ten days now. Battery life is around 4 hours for me, your mileage may vary depending on use. Battery life is around 6 hours for me, your mileage may vary depending on use. Compared to the brand I used before, this one is comparable but costs less. Overall I'd give it 3.5 stars — solid but not amazing.",Vantage USB-C Cable,Electronics,0
"Perfect in every single way, this Pulse Gaming Mouse is a total game changer! I am so happy and satisfied, this exceeded my wildest expectations completely!!! Works like magic, absolutely perfect, could not ask for anything better!!! Five stars is not enough, I would give it ten stars if I could!!! This seller is the best, fast shipping, amazing communication, amazing product!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Pulse Gaming Mouse,Electronics,1
"After about ten days of daily use, I have mixed feelings about this Basecamp Non-stick Frying Pan. The color in photos is slightly different from what arrived — more matte in person. Would probably buy again, though I'd shop around first.",Basecamp Non-stick Frying Pan,Kitchen,0
"This was my second beauty purchase this year, so I had a comparison point. The sound quality works well, though I wish the companion app was a little more intuitive. One thing I'd note: the instructions were only in one language, so I had to look up a video. Customer service was responsive when I had a question about a missing part. Might return it if the squeak doesn't improve, but giving it more time.",Pulse Hair Dryer,Beauty,0
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! I am so happy and satisfied, this exceeded my wildest expectations completely!!! Highly recommend to everyone, 10/10 would recommend again and again!!!",Nova Wool Socks,Clothing,1
"Picked this up during a sale, wasn't expecting much given the price. Setup took about fifteen minutes, which was longer than the manual suggested. Not life-changing, but it does the job.",Northbay Air Purifier,Home,0
"Highly highly recommend this Northbay Vitamin C Serum to literally everyone I know!!! This is 100% worth every penny, best value you will ever find anywhere! Highly recommend to everyone, 10/10 would recommend again and again!!!",Northbay Vitamin C Serum,Beauty,1
"Perfect in every single way, this Basecamp Webcam is a total game changer! Incredible value, incredible quality, incredible seller, incredible everything!!! Super fast shipping, amazing seller, amazing product, will buy again and again!!! Best decision I ever made, thank you so much for this amazing product!!!",Basecamp Webcam,Electronics,1
"OMG this Solace Hair Dryer is AMAZING!!! Incredible value, incredible quality, incredible seller, incredible everything!!! Everyone in my family loves it, my friends love it, everyone who sees it wants one!!! Best decision I ever made, thank you so much for this amazing product!!!",Solace Hair Dryer,Beauty,1
"Got this Air Purifier last week, figured I'd leave an update now that I've actually used it. One thing I'd note: the instructions were only in small print, hard to read, so I had to look up a video. Not perfect, but for under $30 I think it's a reasonable buy. It's held up fine through a full semester of classes, no complaints there. My coworker tried it too and had a similar experience. Not life-changing, but it does the job.",Air Purifier,Home,0
"Bought this Pulse Adjustable Dumbbells for everyday use, and here's my honest take after a month. The build quality feels a bit flimsy, though the zipper is a bit a little stiff. Would probably buy again, though I'd shop around first.",Pulse Adjustable Dumbbells,Sports,0
"Absolutely LOVE LOVE LOVE this product, best purchase ever made!!! This product is a MUST BUY, you will not regret it, trust me!!! Buy it now, you will NOT be disappointed, guaranteed!!!",Solace Blender,Kitchen,1
"After three months of daily use, I have mixed feelings about this Pulse Cookbook. It does what it says, but the app pairing was finicky at first. It does what it says, but it runs a bit warmer than I expected. The sound quality works well, though I wish the manual was a little more intuitive. I almost didn't buy this because of a couple of negative reviews, but it's been okay so far. Would probably buy again, though I'd shop around first.",Pulse Cookbook,Books,0
